time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,0.0,0.0,False,pyworld-dio,215.0,300.0
0.01,0.0,0.0,False,pyworld-dio,215.0,300.0
0.02,0.0,0.0,False,pyworld-dio,215.0,300.0
0.03,0.0,0.0,False,pyworld-dio,215.0,300.0
0.04,0.0,0.0,False,pyworld-dio,215.0,300.0
0.05,0.0,0.0,False,pyworld-dio,215.0,300.0
0.06,0.0,0.0,False,pyworld-dio,215.0,300.0
0.07,0.0,0.0,False,pyworld-dio,215.0,300.0
0.08,293.13661297764816,1.0,True,pyworld-dio,215.0,300.0
0.09,263.4313815720012,1.0,True,pyworld-dio,215.0,300.0
0.1,281.18862443906283,1.0,True,pyworld-dio,215.0,300.0
0.11,0.0,0.0,False,pyworld-dio,215.0,300.0
0.12,0.0,0.0,False,pyworld-dio,215.0,300.0
0.13,0.0,0.0,False,pyworld-dio,215.0,300.0
0.14,0.0,0.0,False,pyworld-dio,215.0,300.0
0.15,0.0,0.0,False,pyworld-dio,215.0,300.0
0.16,0.0,0.0,False,pyworld-dio,215.0,300.0
0.17,261.0759860029095,1.0,True,pyworld-dio,215.0,300.0
0.18,0.0,0.0,False,pyworld-dio,215.0,300.0
0.19,0.0,0.0,False,pyworld-dio,215.0,300.0
0.2,0.0,0.0,False,pyworld-dio,215.0,300.0
0.21,0.0,0.0,False,pyworld-dio,215.0,300.0
0.22,0.0,0.0,False,pyworld-dio,215.0,300.0
0.23,268.231688861124,1.0,True,pyworld-dio,215.0,300.0
0.24,243.6568357695064,1.0,True,pyworld-dio,215.0,300.0
0.25,241.29022097058933,1.0,True,pyworld-dio,215.0,300.0
0.26,239.78919369712514,1.0,True,pyworld-dio,215.0,300.0
0.27,0.0,0.0,False,pyworld-dio,215.0,300.0
0.28,246.31424490750126,1.0,True,pyworld-dio,215.0,300.0
0.29,0.0,0.0,False,pyworld-dio,215.0,300.0
0.3,0.0,0.0,False,pyworld-dio,215.0,300.0
0.31,0.0,0.0,False,pyworld-dio,215.0,300.0
0.32,0.0,0.0,False,pyworld-dio,215.0,300.0
0.33,0.0,0.0,False,pyworld-dio,215.0,300.0
0.34,0.0,0.0,False,pyworld-dio,215.0,300.0
0.35,0.0,0.0,False,pyworld-dio,215.0,300.0
0.36,0.0,0.0,False,pyworld-dio,215.0,300.0
0.37,0.0,0.0,False,pyworld-dio,215.0,300.0
0.38,0.0,0.0,False,pyworld-dio,215.0,300.0
0.39,0.0,0.0,False,pyworld-dio,215.0,300.0
0.4,0.0,0.0,False,pyworld-dio,215.0,300.0
0.41,0.0,1.0,False,pyworld-dio,215.0,300.0
0.42,262.25005942436354,1.0,True,pyworld-dio,215.0,300.0
0.43,238.26023194008,1.0,True,pyworld-dio,215.0,300.0
0.44,273.4124514510593,1.0,True,pyworld-dio,215.0,300.0
0.45,0.0,0.0,False,pyworld-dio,215.0,300.0
