time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,0.0,0.0,False,pyworld-dio,135.0,400.0
0.01,0.0,0.0,False,pyworld-dio,135.0,400.0
0.02,0.0,0.0,False,pyworld-dio,135.0,400.0
0.03,0.0,0.0,False,pyworld-dio,135.0,400.0
0.04,0.0,0.0,False,pyworld-dio,135.0,400.0
0.05,0.0,0.0,False,pyworld-dio,135.0,400.0
0.06,0.0,0.0,False,pyworld-dio,135.0,400.0
0.07,0.0,0.0,False,pyworld-dio,135.0,400.0
0.08,0.0,0.0,False,pyworld-dio,135.0,400.0
0.09,0.0,0.0,False,pyworld-dio,135.0,400.0
0.1,0.0,0.0,False,pyworld-dio,135.0,400.0
0.11,0.0,0.0,False,pyworld-dio,135.0,400.0
0.12,0.0,0.0,False,pyworld-dio,135.0,400.0
0.13,0.0,0.0,False,pyworld-dio,135.0,400.0
0.14,0.0,0.0,False,pyworld-dio,135.0,400.0
0.15,0.0,0.0,False,pyworld-dio,135.0,400.0
0.16,0.0,0.0,False,pyworld-dio,135.0,400.0
0.17,143.18631147397764,1.0,True,pyworld-dio,135.0,400.0
0.18,0.0,1.0,False,pyworld-dio,135.0,400.0
0.19,139.82260428488524,1.0,True,pyworld-dio,135.0,400.0
0.2,141.40876152312654,1.0,True,pyworld-dio,135.0,400.0
0.21,141.7253596272709,1.0,True,pyworld-dio,135.0,400.0
0.22,141.59634588352634,1.0,True,pyworld-dio,135.0,400.0
0.23,141.33891022498884,1.0,True,pyworld-dio,135.0,400.0
0.24,141.1827035041596,1.0,True,pyworld-dio,135.0,400.0
0.25,141.2768046288516,1.0,True,pyworld-dio,135.0,400.0
0.26,141.58674482862995,1.0,True,pyworld-dio,135.0,400.0
0.27,142.52618137707802,1.0,True,pyworld-dio,135.0,400.0
0.28,143.81708554612194,1.0,True,pyworld-dio,135.0,400.0
0.29,136.6009982242772,1.0,True,pyworld-dio,135.0,400.0
0.3,151.6292966239226,1.0,True,pyworld-dio,135.0,400.0
0.31,145.43278588098931,1.0,True,pyworld-dio,135.0,400.0
0.32,145.8684565077351,1.0,True,pyworld-dio,135.0,400.0
0.33,146.40126765172732,1.0,True,pyworld-dio,135.0,400.0
0.34,145.3246710220215,1.0,True,pyworld-dio,135.0,400.0
0.35,149.43272169607636,1.0,True,pyworld-dio,135.0,400.0
0.36,0.0,0.0,False,pyworld-dio,135.0,400.0
0.37,0.0,0.0,False,pyworld-dio,135.0,400.0
0.38,0.0,0.0,False,pyworld-dio,135.0,400.0
0.39,0.0,0.0,False,pyworld-dio,135.0,400.0
0.4,0.0,0.0,False,pyworld-dio,135.0,400.0
0.41,0.0,0.0,False,pyworld-dio,135.0,400.0
0.42,0.0,0.0,False,pyworld-dio,135.0,400.0
0.43,0.0,0.0,False,pyworld-dio,135.0,400.0
0.44,0.0,0.0,False,pyworld-dio,135.0,400.0
0.45,0.0,0.0,False,pyworld-dio,135.0,400.0
0.46,0.0,0.0,False,pyworld-dio,135.0,400.0
0.47,0.0,0.0,False,pyworld-dio,135.0,400.0
0.48,0.0,0.0,False,pyworld-dio,135.0,400.0
0.49,0.0,0.0,False,pyworld-dio,135.0,400.0
0.5,0.0,0.0,False,pyworld-dio,135.0,400.0
0.51,0.0,0.0,False,pyworld-dio,135.0,400.0
0.52,0.0,0.0,False,pyworld-dio,135.0,400.0
0.53,0.0,0.0,False,pyworld-dio,135.0,400.0
0.54,0.0,0.0,False,pyworld-dio,135.0,400.0
0.55,0.0,0.0,False,pyworld-dio,135.0,400.0
0.56,0.0,0.0,False,pyworld-dio,135.0,400.0
0.57,0.0,0.0,False,pyworld-dio,135.0,400.0
0.58,162.1017712552967,1.0,True,pyworld-dio,135.0,400.0
0.59,0.0,0.0,False,pyworld-dio,135.0,400.0
0.6,0.0,0.0,False,pyworld-dio,135.0,400.0
0.61,0.0,0.0,False,pyworld-dio,135.0,400.0
0.62,0.0,0.0,False,pyworld-dio,135.0,400.0
0.63,0.0,0.0,False,pyworld-dio,135.0,400.0
0.64,0.0,0.0,False,pyworld-dio,135.0,400.0
0.65,0.0,0.0,False,pyworld-dio,135.0,400.0
0.66,0.0,0.0,False,pyworld-dio,135.0,400.0
0.67,0.0,0.0,False,pyworld-dio,135.0,400.0
0.68,0.0,0.0,False,pyworld-dio,135.0,400.0
0.69,0.0,0.0,False,pyworld-dio,135.0,400.0
0.7,0.0,0.0,False,pyworld-dio,135.0,400.0
0.71,270.19123785156864,1.0,True,pyworld-dio,135.0,400.0
0.72,294.9860877704467,1.0,True,pyworld-dio,135.0,400.0
0.73,292.3286651760828,1.0,True,pyworld-dio,135.0,400.0
0.74,297.5908371639093,1.0,True,pyworld-dio,135.0,400.0
0.75,292.42572372193564,1.0,True,pyworld-dio,135.0,400.0
0.76,293.3986400152623,1.0,True,pyworld-dio,135.0,400.0
0.77,293.7659584808854,1.0,True,pyworld-dio,135.0,400.0
0.78,291.3263404180098,1.0,True,pyworld-dio,135.0,400.0
0.79,289.69058493392197,1.0,True,pyworld-dio,135.0,400.0
0.8,294.3369061597375,1.0,True,pyworld-dio,135.0,400.0
0.81,293.55393946891536,1.0,True,pyworld-dio,135.0,400.0
0.82,292.6383943521449,1.0,True,pyworld-dio,135.0,400.0
0.83,293.1930836874347,1.0,True,pyworld-dio,135.0,400.0
0.84,291.65539574644214,1.0,True,pyworld-dio,135.0,400.0
0.85,291.4710128480878,1.0,True,pyworld-dio,135.0,400.0
0.86,294.17655313531156,1.0,True,pyworld-dio,135.0,400.0
0.87,289.3543513042113,1.0,True,pyworld-dio,135.0,400.0
0.88,293.3223426089199,1.0,True,pyworld-dio,135.0,400.0
0.89,286.01459312280224,1.0,True,pyworld-dio,135.0,400.0
0.9,296.67910905077196,1.0,True,pyworld-dio,135.0,400.0
0.91,286.90795796907315,1.0,True,pyworld-dio,135.0,400.0
0.92,291.79082325122204,1.0,True,pyworld-dio,135.0,400.0
0.93,289.316438457798,1.0,True,pyworld-dio,135.0,400.0
0.94,292.6496886892567,1.0,True,pyworld-dio,135.0,400.0
0.95,297.2098027637554,1.0,True,pyworld-dio,135.0,400.0
0.96,0.0,0.0,False,pyworld-dio,135.0,400.0
0.97,0.0,0.0,False,pyworld-dio,135.0,400.0
0.98,146.4074357506321,1.0,True,pyworld-dio,135.0,400.0
0.99,140.6001676534827,1.0,True,pyworld-dio,135.0,400.0
1.0,146.09833559447569,1.0,True,pyworld-dio,135.0,400.0
1.01,172.08427842396264,1.0,True,pyworld-dio,135.0,400.0
1.02,173.88781682724982,1.0,True,pyworld-dio,135.0,400.0
1.03,176.54656100444953,1.0,True,pyworld-dio,135.0,400.0
1.04,177.08099990961057,1.0,True,pyworld-dio,135.0,400.0
1.05,177.70048619737886,1.0,True,pyworld-dio,135.0,400.0
1.06,177.28000680753271,1.0,True,pyworld-dio,135.0,400.0
1.07,177.23693147799784,1.0,True,pyworld-dio,135.0,400.0
1.08,177.01055028349532,1.0,True,pyworld-dio,135.0,400.0
1.09,177.4525977655414,1.0,True,pyworld-dio,135.0,400.0
1.1,177.51344182399257,1.0,True,pyworld-dio,135.0,400.0
1.11,178.59283605709507,1.0,True,pyworld-dio,135.0,400.0
1.12,179.62502834823292,1.0,True,pyworld-dio,135.0,400.0
1.13,179.76297675652586,1.0,True,pyworld-dio,135.0,400.0
1.14,177.9062248736295,1.0,True,pyworld-dio,135.0,400.0
1.15,0.0,0.0,False,pyworld-dio,135.0,400.0
1.16,0.0,0.0,False,pyworld-dio,135.0,400.0
1.17,0.0,0.0,False,pyworld-dio,135.0,400.0
