time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,0.0,0.0,False,pyworld-dio,135.0,269.0
0.01,0.0,0.0,False,pyworld-dio,135.0,269.0
0.02,0.0,0.0,False,pyworld-dio,135.0,269.0
0.03,0.0,0.0,False,pyworld-dio,135.0,269.0
0.04,0.0,0.0,False,pyworld-dio,135.0,269.0
0.05,0.0,0.0,False,pyworld-dio,135.0,269.0
0.06,0.0,0.0,False,pyworld-dio,135.0,269.0
0.07,178.63794138227814,1.0,True,pyworld-dio,135.0,269.0
0.08,164.9558116069975,1.0,True,pyworld-dio,135.0,269.0
0.09,169.7546109902545,1.0,True,pyworld-dio,135.0,269.0
0.1,182.65793209004804,1.0,True,pyworld-dio,135.0,269.0
0.11,178.44894996318584,1.0,True,pyworld-dio,135.0,269.0
0.12,169.64816121875683,1.0,True,pyworld-dio,135.0,269.0
0.13,182.06538961186538,1.0,True,pyworld-dio,135.0,269.0
0.14,181.1912341408161,1.0,True,pyworld-dio,135.0,269.0
0.15,188.12364385993953,1.0,True,pyworld-dio,135.0,269.0
0.16,178.70834272535916,1.0,True,pyworld-dio,135.0,269.0
0.17,172.12447886934007,1.0,True,pyworld-dio,135.0,269.0
0.18,199.77974074659923,1.0,True,pyworld-dio,135.0,269.0
0.19,181.29180415353466,1.0,True,pyworld-dio,135.0,269.0
0.2,0.0,0.0,False,pyworld-dio,135.0,269.0
0.21,0.0,0.0,False,pyworld-dio,135.0,269.0
0.22,0.0,0.0,False,pyworld-dio,135.0,269.0
0.23,0.0,0.0,False,pyworld-dio,135.0,269.0
0.24,0.0,0.0,False,pyworld-dio,135.0,269.0
0.25,191.1055567918413,1.0,True,pyworld-dio,135.0,269.0
0.26,0.0,0.0,False,pyworld-dio,135.0,269.0
0.27,0.0,0.0,False,pyworld-dio,135.0,269.0
0.28,0.0,0.0,False,pyworld-dio,135.0,269.0
0.29,0.0,0.0,False,pyworld-dio,135.0,269.0
0.3,0.0,0.0,False,pyworld-dio,135.0,269.0
0.31,0.0,0.0,False,pyworld-dio,135.0,269.0
0.32,0.0,0.0,False,pyworld-dio,135.0,269.0
0.33,0.0,0.0,False,pyworld-dio,135.0,269.0
0.34,0.0,0.0,False,pyworld-dio,135.0,269.0
0.35,0.0,0.0,False,pyworld-dio,135.0,269.0
0.36,190.68285566098385,1.0,True,pyworld-dio,135.0,269.0
0.37,186.72208175230188,1.0,True,pyworld-dio,135.0,269.0
0.38,180.28976933262493,1.0,True,pyworld-dio,135.0,269.0
0.39,187.90248889460406,1.0,True,pyworld-dio,135.0,269.0
0.4,196.7079705585838,1.0,True,pyworld-dio,135.0,269.0
0.41,184.98693259462942,1.0,True,pyworld-dio,135.0,269.0
0.42,166.69404714224237,1.0,True,pyworld-dio,135.0,269.0
0.43,0.0,0.0,False,pyworld-dio,135.0,269.0
0.44,0.0,0.0,False,pyworld-dio,135.0,269.0
0.45,0.0,0.0,False,pyworld-dio,135.0,269.0
0.46,0.0,0.0,False,pyworld-dio,135.0,269.0
0.47,0.0,0.0,False,pyworld-dio,135.0,269.0
0.48,0.0,0.0,False,pyworld-dio,135.0,269.0
0.49,174.07327178110725,1.0,True,pyworld-dio,135.0,269.0
0.5,141.4285304336342,1.0,True,pyworld-dio,135.0,269.0
0.51,184.6759199469671,1.0,True,pyworld-dio,135.0,269.0
0.52,160.14038000563087,1.0,True,pyworld-dio,135.0,269.0
0.53,184.68665094173085,1.0,True,pyworld-dio,135.0,269.0
0.54,0.0,0.0,False,pyworld-dio,135.0,269.0
0.55,0.0,0.0,False,pyworld-dio,135.0,269.0
0.56,0.0,0.0,False,pyworld-dio,135.0,269.0
0.57,0.0,0.0,False,pyworld-dio,135.0,269.0
0.58,0.0,0.0,False,pyworld-dio,135.0,269.0
0.59,0.0,0.0,False,pyworld-dio,135.0,269.0
0.6,0.0,0.0,False,pyworld-dio,135.0,269.0
0.61,0.0,0.0,False,pyworld-dio,135.0,269.0
0.62,0.0,0.0,False,pyworld-dio,135.0,269.0
0.63,0.0,0.0,False,pyworld-dio,135.0,269.0
0.64,193.27616486342558,1.0,True,pyworld-dio,135.0,269.0
0.65,195.53038507038178,1.0,True,pyworld-dio,135.0,269.0
0.66,195.32503221672755,1.0,True,pyworld-dio,135.0,269.0
0.67,196.58997406318713,1.0,True,pyworld-dio,135.0,269.0
0.68,195.88751891102478,1.0,True,pyworld-dio,135.0,269.0
0.69,195.61769070786767,1.0,True,pyworld-dio,135.0,269.0
0.7,182.92237551748633,1.0,True,pyworld-dio,135.0,269.0
0.71,193.9618285028352,1.0,True,pyworld-dio,135.0,269.0
0.72,0.0,0.0,False,pyworld-dio,135.0,269.0
0.73,192.59048064377464,1.0,True,pyworld-dio,135.0,269.0
0.74,194.94511529298683,1.0,True,pyworld-dio,135.0,269.0
0.75,192.8332154194244,1.0,True,pyworld-dio,135.0,269.0
0.76,194.14897747718223,1.0,True,pyworld-dio,135.0,269.0
0.77,190.55855084959387,1.0,True,pyworld-dio,135.0,269.0
0.78,199.80890142340834,1.0,True,pyworld-dio,135.0,269.0
0.79,189.3088128682656,1.0,True,pyworld-dio,135.0,269.0
0.8,216.94929196191853,1.0,True,pyworld-dio,135.0,269.0
0.81,214.13340071652317,1.0,True,pyworld-dio,135.0,269.0
0.82,200.70780988311634,1.0,True,pyworld-dio,135.0,269.0
0.83,0.0,0.0,False,pyworld-dio,135.0,269.0
0.84,0.0,0.0,False,pyworld-dio,135.0,269.0
0.85,0.0,0.0,False,pyworld-dio,135.0,269.0
0.86,0.0,0.0,False,pyworld-dio,135.0,269.0
0.87,0.0,0.0,False,pyworld-dio,135.0,269.0
0.88,0.0,0.0,False,pyworld-dio,135.0,269.0
0.89,0.0,0.0,False,pyworld-dio,135.0,269.0
0.9,0.0,0.0,False,pyworld-dio,135.0,269.0
0.91,0.0,0.0,False,pyworld-dio,135.0,269.0
0.92,159.7807832646423,1.0,True,pyworld-dio,135.0,269.0
0.93,168.42859986162182,1.0,True,pyworld-dio,135.0,269.0
