time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,0.0,0.0,False,pyworld-dio,135.0,269.0
0.01,0.0,0.0,False,pyworld-dio,135.0,269.0
0.02,0.0,0.0,False,pyworld-dio,135.0,269.0
0.03,0.0,0.0,False,pyworld-dio,135.0,269.0
0.04,0.0,0.0,False,pyworld-dio,135.0,269.0
0.05,0.0,0.0,False,pyworld-dio,135.0,269.0
0.06,0.0,0.0,False,pyworld-dio,135.0,269.0
0.07,0.0,0.0,False,pyworld-dio,135.0,269.0
0.08,0.0,0.0,False,pyworld-dio,135.0,269.0
0.09,0.0,0.0,False,pyworld-dio,135.0,269.0
0.1,0.0,0.0,False,pyworld-dio,135.0,269.0
0.11,0.0,0.0,False,pyworld-dio,135.0,269.0
0.12,0.0,0.0,False,pyworld-dio,135.0,269.0
0.13,0.0,0.0,False,pyworld-dio,135.0,269.0
0.14,0.0,0.0,False,pyworld-dio,135.0,269.0
0.15,0.0,0.0,False,pyworld-dio,135.0,269.0
0.16,0.0,0.0,False,pyworld-dio,135.0,269.0
0.17,0.0,0.0,False,pyworld-dio,135.0,269.0
0.18,164.44881333732502,1.0,True,pyworld-dio,135.0,269.0
0.19,198.74114624906636,1.0,True,pyworld-dio,135.0,269.0
0.2,247.58994907050337,1.0,True,pyworld-dio,135.0,269.0
0.21,0.0,0.0,False,pyworld-dio,135.0,269.0
0.22,0.0,0.0,False,pyworld-dio,135.0,269.0
0.23,0.0,0.0,False,pyworld-dio,135.0,269.0
0.24,0.0,0.0,False,pyworld-dio,135.0,269.0
0.25,0.0,0.0,False,pyworld-dio,135.0,269.0
0.26,0.0,0.0,False,pyworld-dio,135.0,269.0
0.27,197.86667293802302,1.0,True,pyworld-dio,135.0,269.0
0.28,0.0,0.0,False,pyworld-dio,135.0,269.0
0.29,0.0,0.0,False,pyworld-dio,135.0,269.0
0.3,0.0,0.0,False,pyworld-dio,135.0,269.0
0.31,0.0,0.0,False,pyworld-dio,135.0,269.0
0.32,0.0,0.0,False,pyworld-dio,135.0,269.0
0.33,0.0,0.0,False,pyworld-dio,135.0,269.0
0.34,174.70217415925657,1.0,True,pyworld-dio,135.0,269.0
0.35,0.0,0.0,False,pyworld-dio,135.0,269.0
0.36,0.0,0.0,False,pyworld-dio,135.0,269.0
0.37,0.0,0.0,False,pyworld-dio,135.0,269.0
0.38,0.0,0.0,False,pyworld-dio,135.0,269.0
0.39,0.0,0.0,False,pyworld-dio,135.0,269.0
0.4,0.0,0.0,False,pyworld-dio,135.0,269.0
0.41,0.0,0.0,False,pyworld-dio,135.0,269.0
0.42,0.0,0.0,False,pyworld-dio,135.0,269.0
0.43,0.0,0.0,False,pyworld-dio,135.0,269.0
0.44,0.0,0.0,False,pyworld-dio,135.0,269.0
0.45,0.0,0.0,False,pyworld-dio,135.0,269.0
0.46,0.0,0.0,False,pyworld-dio,135.0,269.0
0.47,0.0,0.0,False,pyworld-dio,135.0,269.0
0.48,0.0,0.0,False,pyworld-dio,135.0,269.0
0.49,0.0,0.0,False,pyworld-dio,135.0,269.0
0.5,159.2327956304258,1.0,True,pyworld-dio,135.0,269.0
0.51,162.68738614372572,1.0,True,pyworld-dio,135.0,269.0
0.52,181.75451377526053,1.0,True,pyworld-dio,135.0,269.0
0.53,144.30374899158954,1.0,True,pyworld-dio,135.0,269.0
0.54,155.24876342092153,1.0,True,pyworld-dio,135.0,269.0
0.55,147.66047300849442,1.0,True,pyworld-dio,135.0,269.0
0.56,0.0,0.0,False,pyworld-dio,135.0,269.0
0.57,0.0,0.0,False,pyworld-dio,135.0,269.0
0.58,0.0,0.0,False,pyworld-dio,135.0,269.0
0.59,0.0,0.0,False,pyworld-dio,135.0,269.0
0.6,0.0,0.0,False,pyworld-dio,135.0,269.0
0.61,0.0,0.0,False,pyworld-dio,135.0,269.0
0.62,202.54568204885064,1.0,True,pyworld-dio,135.0,269.0
0.63,196.72353899669093,1.0,True,pyworld-dio,135.0,269.0
0.64,193.25345020662897,1.0,True,pyworld-dio,135.0,269.0
0.65,192.6859890233887,1.0,True,pyworld-dio,135.0,269.0
0.66,196.00070946439834,1.0,True,pyworld-dio,135.0,269.0
0.67,201.44453027093488,1.0,True,pyworld-dio,135.0,269.0
0.68,190.28698964559473,1.0,True,pyworld-dio,135.0,269.0
0.69,198.1983172676423,1.0,True,pyworld-dio,135.0,269.0
0.7,152.04570830938863,1.0,True,pyworld-dio,135.0,269.0
0.71,181.3434890016527,1.0,True,pyworld-dio,135.0,269.0
0.72,0.0,0.0,False,pyworld-dio,135.0,269.0
0.73,0.0,0.0,False,pyworld-dio,135.0,269.0
0.74,0.0,0.0,False,pyworld-dio,135.0,269.0
0.75,0.0,0.0,False,pyworld-dio,135.0,269.0
0.76,0.0,0.0,False,pyworld-dio,135.0,269.0
0.77,0.0,0.0,False,pyworld-dio,135.0,269.0
0.78,0.0,0.0,False,pyworld-dio,135.0,269.0
0.79,0.0,0.0,False,pyworld-dio,135.0,269.0
0.8,180.62187804136295,1.0,True,pyworld-dio,135.0,269.0
0.81,187.99202115255088,1.0,True,pyworld-dio,135.0,269.0
0.82,179.86686062913395,1.0,True,pyworld-dio,135.0,269.0
0.83,179.43455975592875,1.0,True,pyworld-dio,135.0,269.0
0.84,173.14902822542828,1.0,True,pyworld-dio,135.0,269.0
0.85,165.0443908628149,1.0,True,pyworld-dio,135.0,269.0
0.86,0.0,0.0,False,pyworld-dio,135.0,269.0
0.87,0.0,0.0,False,pyworld-dio,135.0,269.0
0.88,176.95283437272434,1.0,True,pyworld-dio,135.0,269.0
0.89,191.97342951501196,1.0,True,pyworld-dio,135.0,269.0
0.9,177.98502196191893,1.0,True,pyworld-dio,135.0,269.0
0.91,165.93229607965102,1.0,True,pyworld-dio,135.0,269.0
0.92,169.26277706801463,1.0,True,pyworld-dio,135.0,269.0
0.93,208.25935916238066,1.0,True,pyworld-dio,135.0,269.0
0.94,183.9005391400966,1.0,True,pyworld-dio,135.0,269.0
0.95,0.0,0.0,False,pyworld-dio,135.0,269.0
