time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
0.82,0.0,1.5898996252872166e-07,False,torchcrepe,50.0,2000.0,full
0.83,0.0,1.5898996252872166e-07,False,torchcrepe,50.0,2000.0,full
0.84,0.0,1.302406360537134e-07,False,torchcrepe,50.0,2000.0,full
0.85,0.0,1.302406360537134e-07,False,torchcrepe,50.0,2000.0,full
0.86,0.0,1.302406360537134e-07,False,torchcrepe,50.0,2000.0,full
0.87,0.0,2.3215599753712013e-07,False,torchcrepe,50.0,2000.0,full
0.88,0.0,6.999190986789472e-07,False,torchcrepe,50.0,2000.0,full
0.89,0.0,7.029896664789703e-07,False,torchcrepe,50.0,2000.0,full
0.9,0.0,6.999190986789472e-07,False,torchcrepe,50.0,2000.0,full
0.91,0.0,6.882023626531009e-07,False,torchcrepe,50.0,2000.0,full
0.92,0.0,5.368360689317342e-07,False,torchcrepe,50.0,2000.0,full
0.93,0.0,5.368360689317342e-07,False,torchcrepe,50.0,2000.0,full
0.94,0.0,9.030007959154318e-07,False,torchcrepe,50.0,2000.0,full
0.95,0.0,1.28969952584157e-06,False,torchcrepe,50.0,2000.0,full
0.96,0.0,2.446777216391638e-06,False,torchcrepe,50.0,2000.0,full
0.97,0.0,2.947353095805738e-06,False,torchcrepe,50.0,2000.0,full
0.98,0.0,4.461084699869389e-06,False,torchcrepe,50.0,2000.0,full
0.99,0.0,4.7978308430174366e-05,False,torchcrepe,50.0,2000.0,full
1.0,0.0,4.7978308430174366e-05,False,torchcrepe,50.0,2000.0,full
1.01,0.0,1.835603325162083e-05,False,torchcrepe,50.0,2000.0,full
1.02,0.0,2.280578200952732e-06,False,torchcrepe,50.0,2000.0,full
1.03,0.0,6.109585228841752e-07,False,torchcrepe,50.0,2000.0,full
1.04,0.0,3.57509748027951e-07,False,torchcrepe,50.0,2000.0,full
1.05,0.0,3.57509748027951e-07,False,torchcrepe,50.0,2000.0,full
1.06,0.0,6.052063667993934e-07,False,torchcrepe,50.0,2000.0,full
1.07,0.0,6.052063667993934e-07,False,torchcrepe,50.0,2000.0,full
1.08,0.0,5.872634005754662e-07,False,torchcrepe,50.0,2000.0,full
1.09,0.0,2.8799627216358203e-07,False,torchcrepe,50.0,2000.0,full
1.1,0.0,2.1659015203567833e-07,False,torchcrepe,50.0,2000.0,full
1.11,0.0,2.1659015203567833e-07,False,torchcrepe,50.0,2000.0,full
1.12,0.0,8.79509002515988e-07,False,torchcrepe,50.0,2000.0,full
1.13,0.0,3.977145297540119e-06,False,torchcrepe,50.0,2000.0,full
1.14,0.0,5.209283699514344e-06,False,torchcrepe,50.0,2000.0,full
1.15,0.0,7.99490499048261e-06,False,torchcrepe,50.0,2000.0,full
1.16,0.0,5.209283699514344e-06,False,torchcrepe,50.0,2000.0,full
1.17,0.0,3.2374719012295827e-06,False,torchcrepe,50.0,2000.0,full
1.18,0.0,2.0973988057448878e-07,False,torchcrepe,50.0,2000.0,full
1.19,0.0,2.0973988057448878e-07,False,torchcrepe,50.0,2000.0,full
1.2,0.0,2.2819432388132554e-07,False,torchcrepe,50.0,2000.0,full
1.21,0.0,4.232848823448876e-06,False,torchcrepe,50.0,2000.0,full
