time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,0.0,0.0,False,yaapt,196.0,600.0
0.01,0.0,0.0,False,yaapt,196.0,600.0
0.02,0.0,0.0,False,yaapt,196.0,600.0
0.03,0.0,0.0,False,yaapt,196.0,600.0
0.04,0.0,0.0,False,yaapt,196.0,600.0
0.05,0.0,0.0,False,yaapt,196.0,600.0
0.06,0.0,0.0,False,yaapt,196.0,600.0
0.07,0.0,0.0,False,yaapt,196.0,600.0
0.08,0.0,0.0,False,yaapt,196.0,600.0
0.09,0.0,0.0,False,yaapt,196.0,600.0
0.1,0.0,0.0,False,yaapt,196.0,600.0
0.11,0.0,0.0,False,yaapt,196.0,600.0
0.12,0.0,0.0,False,yaapt,196.0,600.0
0.13,0.0,0.0,False,yaapt,196.0,600.0
0.14,0.0,0.0,False,yaapt,196.0,600.0
0.15,0.0,0.0,False,yaapt,196.0,600.0
0.16,286.3636363636364,1.0,True,yaapt,196.0,600.0
0.17,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.18,294.0,1.0,True,yaapt,196.0,600.0
0.19,294.0,1.0,True,yaapt,196.0,600.0
0.2,294.0,1.0,True,yaapt,196.0,600.0
0.21,294.0,1.0,True,yaapt,196.0,600.0
0.22,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.23,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.24,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.25,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.26,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.27,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.28,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.29,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.3,292.05298013245033,1.0,True,yaapt,196.0,600.0
0.31,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.32,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.33,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.34,288.2352941176471,1.0,True,yaapt,196.0,600.0
0.35,219.40298507462686,1.0,True,yaapt,196.0,600.0
0.36,219.40298507462686,1.0,True,yaapt,196.0,600.0
0.37,218.31683168316832,1.0,True,yaapt,196.0,600.0
0.38,218.31683168316832,1.0,True,yaapt,196.0,600.0
0.39,218.31683168316832,1.0,True,yaapt,196.0,600.0
0.4,218.31683168316832,1.0,True,yaapt,196.0,600.0
0.41,218.31683168316832,1.0,True,yaapt,196.0,600.0
0.42,218.31683168316832,1.0,True,yaapt,196.0,600.0
0.43,219.40298507462686,1.0,True,yaapt,196.0,600.0
0.44,219.40298507462686,1.0,True,yaapt,196.0,600.0
0.45,219.40298507462686,1.0,True,yaapt,196.0,600.0
0.46,220.5,1.0,True,yaapt,196.0,600.0
0.47,221.60804020100502,1.0,True,yaapt,196.0,600.0
0.48,221.60804020100502,1.0,True,yaapt,196.0,600.0
0.49,220.5,1.0,True,yaapt,196.0,600.0
0.5,219.40298507462686,1.0,True,yaapt,196.0,600.0
0.51,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.52,288.2352941176471,1.0,True,yaapt,196.0,600.0
0.53,288.2352941176471,1.0,True,yaapt,196.0,600.0
0.54,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.55,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.56,288.2352941176471,1.0,True,yaapt,196.0,600.0
0.57,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.58,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.59,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.6,286.3636363636364,1.0,True,yaapt,196.0,600.0
0.61,286.3636363636364,1.0,True,yaapt,196.0,600.0
0.62,288.2352941176471,1.0,True,yaapt,196.0,600.0
0.63,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.64,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.65,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.66,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.67,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.68,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.69,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.7,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.71,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.72,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.73,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.74,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.75,290.13157894736844,1.0,True,yaapt,196.0,600.0
0.76,290.13157894736844,1.0,True,yaapt,196.0,600.0
