time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,268.9024390243902,1.0,True,yaapt,135.0,400.0
0.01,268.9024390243902,1.0,True,yaapt,135.0,400.0
0.02,268.9024390243902,1.0,True,yaapt,135.0,400.0
0.03,268.9024390243902,1.0,True,yaapt,135.0,400.0
0.04,267.27272727272725,1.0,True,yaapt,135.0,400.0
0.05,264.07185628742513,1.0,True,yaapt,135.0,400.0
0.06,260.94674556213016,1.0,True,yaapt,135.0,400.0
0.07,259.4117647058824,1.0,True,yaapt,135.0,400.0
0.08,259.4117647058824,1.0,True,yaapt,135.0,400.0
0.09,259.4117647058824,1.0,True,yaapt,135.0,400.0
0.1,259.4117647058824,1.0,True,yaapt,135.0,400.0
0.11,262.5,1.0,True,yaapt,135.0,400.0
0.12,262.5,1.0,True,yaapt,135.0,400.0
0.13,264.07185628742513,1.0,True,yaapt,135.0,400.0
0.14,264.07185628742513,1.0,True,yaapt,135.0,400.0
0.15,347.244094488189,1.0,True,yaapt,135.0,400.0
0.16,352.8,1.0,True,yaapt,135.0,400.0
0.17,330.7715892791748,1.0,True,yaapt,135.0,400.0
0.18,264.07185628742513,1.0,True,yaapt,135.0,400.0
0.19,264.07185628742513,1.0,True,yaapt,135.0,400.0
0.2,262.5,1.0,True,yaapt,135.0,400.0
0.21,262.5,1.0,True,yaapt,135.0,400.0
0.22,262.5,1.0,True,yaapt,135.0,400.0
0.23,262.5,1.0,True,yaapt,135.0,400.0
0.24,259.4117647058824,1.0,True,yaapt,135.0,400.0
0.25,0.0,0.0,False,yaapt,135.0,400.0
0.26,0.0,0.0,False,yaapt,135.0,400.0
0.27,0.0,0.0,False,yaapt,135.0,400.0
0.28,0.0,0.0,False,yaapt,135.0,400.0
0.29,0.0,0.0,False,yaapt,135.0,400.0
0.3,0.0,0.0,False,yaapt,135.0,400.0
0.31,0.0,0.0,False,yaapt,135.0,400.0
0.32,0.0,0.0,False,yaapt,135.0,400.0
0.33,0.0,0.0,False,yaapt,135.0,400.0
0.34,0.0,0.0,False,yaapt,135.0,400.0
0.35,0.0,0.0,False,yaapt,135.0,400.0
0.36,0.0,0.0,False,yaapt,135.0,400.0
0.37,0.0,0.0,False,yaapt,135.0,400.0
0.38,0.0,0.0,False,yaapt,135.0,400.0
0.39,0.0,0.0,False,yaapt,135.0,400.0
0.4,0.0,0.0,False,yaapt,135.0,400.0
0.41,0.0,0.0,False,yaapt,135.0,400.0
0.42,0.0,0.0,False,yaapt,135.0,400.0
0.43,0.0,0.0,False,yaapt,135.0,400.0
0.44,0.0,0.0,False,yaapt,135.0,400.0
0.45,0.0,0.0,False,yaapt,135.0,400.0
0.46,0.0,0.0,False,yaapt,135.0,400.0
0.47,0.0,0.0,False,yaapt,135.0,400.0
0.48,0.0,0.0,False,yaapt,135.0,400.0
0.49,0.0,0.0,False,yaapt,135.0,400.0
0.5,0.0,0.0,False,yaapt,135.0,400.0
0.51,197.7578475336323,1.0,True,yaapt,135.0,400.0
0.52,196.875,1.0,True,yaapt,135.0,400.0
0.53,196.0,1.0,True,yaapt,135.0,400.0
0.54,196.0,1.0,True,yaapt,135.0,400.0
0.55,196.0,1.0,True,yaapt,135.0,400.0
0.56,196.0,1.0,True,yaapt,135.0,400.0
0.57,196.0,1.0,True,yaapt,135.0,400.0
0.58,292.05298013245033,1.0,True,yaapt,135.0,400.0
0.59,292.05298013245033,1.0,True,yaapt,135.0,400.0
0.6,194.27312775330395,1.0,True,yaapt,135.0,400.0
0.61,292.05298013245033,1.0,True,yaapt,135.0,400.0
0.62,290.13157894736844,1.0,True,yaapt,135.0,400.0
0.63,292.05298013245033,1.0,True,yaapt,135.0,400.0
0.64,292.05298013245033,1.0,True,yaapt,135.0,400.0
0.65,0.0,0.0,False,yaapt,135.0,400.0
0.66,0.0,0.0,False,yaapt,135.0,400.0
0.67,0.0,0.0,False,yaapt,135.0,400.0
0.68,0.0,0.0,False,yaapt,135.0,400.0
0.69,0.0,0.0,False,yaapt,135.0,400.0
0.7,0.0,0.0,False,yaapt,135.0,400.0
0.71,0.0,0.0,False,yaapt,135.0,400.0
0.72,0.0,0.0,False,yaapt,135.0,400.0
0.73,246.3687150837989,1.0,True,yaapt,135.0,400.0
0.74,246.3687150837989,1.0,True,yaapt,135.0,400.0
0.75,257.89473684210526,1.0,True,yaapt,135.0,400.0
0.76,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.77,257.89473684210526,1.0,True,yaapt,135.0,400.0
0.78,272.22222222222223,1.0,True,yaapt,135.0,400.0
0.79,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.8,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.81,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.82,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.83,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.84,240.98360655737704,1.0,True,yaapt,135.0,400.0
0.85,242.30769230769232,1.0,True,yaapt,135.0,400.0
0.86,247.75280898876406,1.0,True,yaapt,135.0,400.0
0.87,277.35849056603774,1.0,True,yaapt,135.0,400.0
0.88,282.6923076923077,1.0,True,yaapt,135.0,400.0
0.89,282.6923076923077,1.0,True,yaapt,135.0,400.0
0.9,284.51612903225805,1.0,True,yaapt,135.0,400.0
0.91,284.51612903225805,1.0,True,yaapt,135.0,400.0
0.92,284.51612903225805,1.0,True,yaapt,135.0,400.0
0.93,288.2352941176471,1.0,True,yaapt,135.0,400.0
0.94,288.2352941176471,1.0,True,yaapt,135.0,400.0
0.95,284.51612903225805,1.0,True,yaapt,135.0,400.0
0.96,286.3636363636364,1.0,True,yaapt,135.0,400.0
0.97,288.2352941176471,1.0,True,yaapt,135.0,400.0
0.98,288.2352941176471,1.0,True,yaapt,135.0,400.0
0.99,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.0,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.01,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.02,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.03,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.04,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.05,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.06,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.07,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.08,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.09,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.1,288.2352941176471,1.0,True,yaapt,135.0,400.0
1.11,288.2352941176471,1.0,True,yaapt,135.0,400.0
1.12,286.3636363636364,1.0,True,yaapt,135.0,400.0
1.13,288.2352941176471,1.0,True,yaapt,135.0,400.0
1.14,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.15,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.16,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.17,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.18,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.19,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.2,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.21,290.13157894736844,1.0,True,yaapt,135.0,400.0
1.22,288.2352941176471,1.0,True,yaapt,135.0,400.0
1.23,288.2352941176471,1.0,True,yaapt,135.0,400.0
1.24,280.89171974522293,1.0,True,yaapt,135.0,400.0
1.25,243.646408839779,1.0,True,yaapt,135.0,400.0
1.26,243.646408839779,1.0,True,yaapt,135.0,400.0
1.27,242.30769230769232,1.0,True,yaapt,135.0,400.0
1.28,240.98360655737704,1.0,True,yaapt,135.0,400.0
1.29,239.67391304347825,1.0,True,yaapt,135.0,400.0
1.3,239.67391304347825,1.0,True,yaapt,135.0,400.0
1.31,240.98360655737704,1.0,True,yaapt,135.0,400.0
1.32,242.30769230769232,1.0,True,yaapt,135.0,400.0
1.33,243.646408839779,1.0,True,yaapt,135.0,400.0
1.34,246.3687150837989,1.0,True,yaapt,135.0,400.0
1.35,247.75280898876406,1.0,True,yaapt,135.0,400.0
1.36,247.75280898876406,1.0,True,yaapt,135.0,400.0
1.37,249.15254237288136,1.0,True,yaapt,135.0,400.0
1.38,249.15254237288136,1.0,True,yaapt,135.0,400.0
1.39,0.0,0.0,False,yaapt,135.0,400.0
1.4,0.0,0.0,False,yaapt,135.0,400.0
1.41,0.0,0.0,False,yaapt,135.0,400.0
1.42,0.0,0.0,False,yaapt,135.0,400.0
1.43,0.0,0.0,False,yaapt,135.0,400.0
1.44,0.0,0.0,False,yaapt,135.0,400.0
1.45,0.0,0.0,False,yaapt,135.0,400.0
1.46,0.0,0.0,False,yaapt,135.0,400.0
