time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.01,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.02,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.03,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.04,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.05,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.06,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.07,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.08,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.09,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.1,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.11,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.12,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.13,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.14,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.15,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.16,541.7108764648438,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.17,526.2893676757812,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.18,514.268798828125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.19,517.2479248046875,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.2,514.268798828125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.21,517.2479248046875,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.22,514.268798828125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.23,514.268798828125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.24,511.3067626953125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.25,511.3067626953125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.26,511.3067626953125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.27,508.3618469238281,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.28,434.95147705078125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.29,437.4711608886719,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.3,434.95147705078125,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.31,408.17486572265625,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.32,401.16259765625,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.33,398.8520812988281,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.34,398.8520812988281,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.35,396.5548400878906,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.36,396.5548400878906,0.13050885498523712,True,essentia-melodia,200.0,1007.0
0.37,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.38,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.39,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.4,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.41,520.2443237304688,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.42,529.338134765625,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.43,488.2168884277344,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.44,485.4049377441406,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.45,482.60919189453125,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.46,482.60919189453125,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.47,482.60919189453125,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.48,482.60919189453125,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.49,482.60919189453125,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.5,485.4049377441406,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.51,485.4049377441406,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.52,488.2168884277344,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.53,491.04510498046875,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.54,491.04510498046875,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.55,493.88970947265625,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.56,493.88970947265625,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.57,491.04510498046875,0.10935872793197632,True,essentia-melodia,200.0,1007.0
0.58,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.59,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.6,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.61,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.62,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.63,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.64,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.65,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.66,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.67,0.0,0.0,False,essentia-melodia,200.0,1007.0
0.68,251.2603759765625,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.69,283.6642150878906,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.7,302.2728576660156,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.71,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.72,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.73,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.74,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.75,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.76,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.77,293.66766357421875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.78,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.79,290.29461669921875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.8,291.9762878417969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.81,293.66766357421875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.82,295.3688659667969,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.83,293.66766357421875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.84,331.54058837890625,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.85,337.3358459472656,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.86,333.4612121582031,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.87,329.63104248046875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.88,331.54058837890625,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.89,322.1022033691406,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.9,316.56866455078125,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.91,311.13018798828125,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.92,316.56866455078125,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.93,323.9681396484375,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.94,343.232421875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.95,357.39501953125,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.96,365.748779296875,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.97,369.99859619140625,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.98,374.2978210449219,0.18570402264595032,True,essentia-melodia,200.0,1007.0
0.99,376.4660949707031,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.0,372.1419677734375,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.01,367.8675537109375,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.02,363.6421813964844,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.03,357.39501953125,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.04,347.2206115722656,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.05,337.3358459472656,0.18570402264595032,True,essentia-melodia,200.0,1007.0
1.06,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.07,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.08,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.09,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.1,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.11,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.12,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.13,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.14,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.15,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.16,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.17,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.18,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.19,0.0,0.0,False,essentia-melodia,200.0,1007.0
1.2,295.3688659667969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.21,295.3688659667969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.22,293.66766357421875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.23,291.9762878417969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.24,291.9762878417969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.25,288.62261962890625,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.26,293.66766357421875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.27,295.3688659667969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.28,293.66766357421875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.29,293.66766357421875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.3,291.9762878417969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.31,291.9762878417969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.32,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.33,288.62261962890625,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.34,293.66766357421875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.35,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.36,288.62261962890625,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.37,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.38,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.39,293.66766357421875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.4,291.9762878417969,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.41,286.96026611328125,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.42,286.96026611328125,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.43,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.44,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
1.45,290.29461669921875,0.2719813883304596,True,essentia-melodia,200.0,1007.0
