time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
0.0,274.9893493652344,0.32228344678878784,True,torchcrepe,135.0,400.0,full
0.01,273.38140869140625,0.3800007700920105,True,torchcrepe,135.0,400.0,full
0.02,269.2957763671875,0.44392168521881104,True,torchcrepe,135.0,400.0,full
0.03,263.1082458496094,0.44392168521881104,True,torchcrepe,135.0,400.0,full
0.04,263.5089416503906,0.669893205165863,True,torchcrepe,135.0,400.0,full
0.05,258.9146423339844,0.669893205165863,True,torchcrepe,135.0,400.0,full
0.06,257.5204162597656,0.5539641380310059,True,torchcrepe,135.0,400.0,full
0.07,261.29656982421875,0.406450092792511,True,torchcrepe,135.0,400.0,full
0.08,259.06170654296875,0.406450092792511,True,torchcrepe,135.0,400.0,full
0.09,259.3948974609375,0.406450092792511,True,torchcrepe,135.0,400.0,full
0.1,258.6907653808594,0.38811999559402466,True,torchcrepe,135.0,400.0,full
0.11,260.792724609375,0.287655234336853,True,torchcrepe,135.0,400.0,full
0.12,261.5895080566406,0.287655234336853,True,torchcrepe,135.0,400.0,full
0.13,263.1705322265625,0.6032658815383911,True,torchcrepe,135.0,400.0,full
0.14,261.5347900390625,0.6032658815383911,True,torchcrepe,135.0,400.0,full
0.15,260.71331787109375,0.384822279214859,True,torchcrepe,135.0,400.0,full
0.16,259.82781982421875,0.26721444725990295,True,torchcrepe,135.0,400.0,full
0.17,259.10552978515625,0.24932266771793365,True,torchcrepe,135.0,400.0,full
0.18,262.1994323730469,0.24932266771793365,True,torchcrepe,135.0,400.0,full
0.19,0.0,0.046643637120723724,False,torchcrepe,135.0,400.0,full
0.2,0.0,0.046643637120723724,False,torchcrepe,135.0,400.0,full
0.21,0.0,0.06029587239027023,False,torchcrepe,135.0,400.0,full
0.22,0.0,0.06308767199516296,False,torchcrepe,135.0,400.0,full
0.23,0.0,0.06308767199516296,False,torchcrepe,135.0,400.0,full
0.24,0.0,0.04785306751728058,False,torchcrepe,135.0,400.0,full
0.25,0.0,0.04411640390753746,False,torchcrepe,135.0,400.0,full
