time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
0.0,0.0,0.2045654058456421,False,torchcrepe,208.0,415.0,full
0.01,398.0596618652344,0.2121499627828598,True,torchcrepe,208.0,415.0,full
0.02,398.0215148925781,0.2121499627828598,True,torchcrepe,208.0,415.0,full
0.03,0.0,0.13413648307323456,False,torchcrepe,208.0,415.0,full
0.04,0.0,0.13413648307323456,False,torchcrepe,208.0,415.0,full
0.05,0.0,0.15107616782188416,False,torchcrepe,208.0,415.0,full
0.06,0.0,0.17601712048053741,False,torchcrepe,208.0,415.0,full
0.07,0.0,0.18468844890594482,False,torchcrepe,208.0,415.0,full
0.08,0.0,0.18468844890594482,False,torchcrepe,208.0,415.0,full
0.09,0.0,0.1751023381948471,False,torchcrepe,208.0,415.0,full
0.1,0.0,0.10104647278785706,False,torchcrepe,208.0,415.0,full
0.11,0.0,0.09667835384607315,False,torchcrepe,208.0,415.0,full
0.12,0.0,0.09667835384607315,False,torchcrepe,208.0,415.0,full
0.13,0.0,0.09667835384607315,False,torchcrepe,208.0,415.0,full
0.14,0.0,0.07924332469701767,False,torchcrepe,208.0,415.0,full
0.15,0.0,0.044898416846990585,False,torchcrepe,208.0,415.0,full
0.16,0.0,0.03471769019961357,False,torchcrepe,208.0,415.0,full
0.17,0.0,0.03471769019961357,False,torchcrepe,208.0,415.0,full
0.18,0.0,0.007727662101387978,False,torchcrepe,208.0,415.0,full
0.19,0.0,0.0073698218911886215,False,torchcrepe,208.0,415.0,full
0.2,0.0,0.007727662101387978,False,torchcrepe,208.0,415.0,full
0.21,0.0,0.09756709635257721,False,torchcrepe,208.0,415.0,full
0.22,397.8514404296875,0.23864330351352692,True,torchcrepe,208.0,415.0,full
0.23,395.40252685546875,0.41871389746665955,True,torchcrepe,208.0,415.0,full
0.24,397.4483642578125,0.41871389746665955,True,torchcrepe,208.0,415.0,full
0.25,399.2837829589844,0.4155568778514862,True,torchcrepe,208.0,415.0,full
0.26,398.0159912109375,0.4155568778514862,True,torchcrepe,208.0,415.0,full
0.27,399.23443603515625,0.5551986694335938,True,torchcrepe,208.0,415.0,full
0.28,395.9866027832031,0.7294179201126099,True,torchcrepe,208.0,415.0,full
0.29,397.7762451171875,0.7702100276947021,True,torchcrepe,208.0,415.0,full
0.3,399.4491882324219,0.7702100276947021,True,torchcrepe,208.0,415.0,full
0.31,393.202392578125,0.6206462383270264,True,torchcrepe,208.0,415.0,full
0.32,396.989501953125,0.21270577609539032,True,torchcrepe,208.0,415.0,full
0.33,0.0,0.202946275472641,False,torchcrepe,208.0,415.0,full
0.34,0.0,0.202946275472641,False,torchcrepe,208.0,415.0,full
0.35,391.2127990722656,0.22160695493221283,True,torchcrepe,208.0,415.0,full
0.36,392.1266174316406,0.22160695493221283,True,torchcrepe,208.0,415.0,full
0.37,0.0,0.14062602818012238,False,torchcrepe,208.0,415.0,full
0.38,0.0,0.02108812890946865,False,torchcrepe,208.0,415.0,full
0.39,0.0,0.006021912209689617,False,torchcrepe,208.0,415.0,full
0.4,0.0,0.00013977209164295346,False,torchcrepe,208.0,415.0,full
0.41,0.0,6.751352339051664e-05,False,torchcrepe,208.0,415.0,full
0.42,0.0,6.751352339051664e-05,False,torchcrepe,208.0,415.0,full
0.43,0.0,0.00032068355358205736,False,torchcrepe,208.0,415.0,full
0.44,0.0,0.0006950707756914198,False,torchcrepe,208.0,415.0,full
0.45,0.0,0.0010250336490571499,False,torchcrepe,208.0,415.0,full
0.46,0.0,0.0010250336490571499,False,torchcrepe,208.0,415.0,full
0.47,0.0,0.001362459734082222,False,torchcrepe,208.0,415.0,full
0.48,0.0,0.0022019175812602043,False,torchcrepe,208.0,415.0,full
0.49,0.0,0.01766863837838173,False,torchcrepe,208.0,415.0,full
0.5,0.0,0.04299730807542801,False,torchcrepe,208.0,415.0,full
0.51,0.0,0.07749849557876587,False,torchcrepe,208.0,415.0,full
0.52,294.9425964355469,0.22830934822559357,True,torchcrepe,208.0,415.0,full
0.53,294.2875671386719,0.27787697315216064,True,torchcrepe,208.0,415.0,full
0.54,288.4160461425781,0.27787697315216064,True,torchcrepe,208.0,415.0,full
0.55,0.0,0.18315699696540833,False,torchcrepe,208.0,415.0,full
0.56,0.0,0.18315699696540833,False,torchcrepe,208.0,415.0,full
0.57,293.69219970703125,0.2712480425834656,True,torchcrepe,208.0,415.0,full
0.58,291.72027587890625,0.2712480425834656,True,torchcrepe,208.0,415.0,full
0.59,0.0,0.09137875586748123,False,torchcrepe,208.0,415.0,full
0.6,0.0,0.03254634141921997,False,torchcrepe,208.0,415.0,full
0.61,0.0,0.03254634141921997,False,torchcrepe,208.0,415.0,full
0.62,0.0,0.02085004933178425,False,torchcrepe,208.0,415.0,full
0.63,0.0,0.02085004933178425,False,torchcrepe,208.0,415.0,full
0.64,0.0,0.048561979085206985,False,torchcrepe,208.0,415.0,full
0.65,291.8807678222656,0.24941159784793854,True,torchcrepe,208.0,415.0,full
0.66,293.9538269042969,0.36243271827697754,True,torchcrepe,208.0,415.0,full
0.67,294.477294921875,0.36243271827697754,True,torchcrepe,208.0,415.0,full
0.68,292.90087890625,0.35461145639419556,True,torchcrepe,208.0,415.0,full
0.69,295.005126953125,0.35461145639419556,True,torchcrepe,208.0,415.0,full
0.7,293.71783447265625,0.35461145639419556,True,torchcrepe,208.0,415.0,full
0.71,0.0,0.20889611542224884,False,torchcrepe,208.0,415.0,full
0.72,0.0,0.18218739330768585,False,torchcrepe,208.0,415.0,full
0.73,0.0,0.14898613095283508,False,torchcrepe,208.0,415.0,full
0.74,0.0,0.14898613095283508,False,torchcrepe,208.0,415.0,full
0.75,294.38153076171875,0.22540263831615448,True,torchcrepe,208.0,415.0,full
0.76,295.6622314453125,0.2843617796897888,True,torchcrepe,208.0,415.0,full
0.77,289.3167724609375,0.3036848306655884,True,torchcrepe,208.0,415.0,full
0.78,291.36846923828125,0.39478799700737,True,torchcrepe,208.0,415.0,full
0.79,291.8045654296875,0.35226473212242126,True,torchcrepe,208.0,415.0,full
0.8,291.7200927734375,0.39478799700737,True,torchcrepe,208.0,415.0,full
0.81,293.24224853515625,0.48617324233055115,True,torchcrepe,208.0,415.0,full
0.82,290.71673583984375,0.5958099961280823,True,torchcrepe,208.0,415.0,full
0.83,291.47979736328125,0.6264176368713379,True,torchcrepe,208.0,415.0,full
0.84,289.5914306640625,0.6264176368713379,True,torchcrepe,208.0,415.0,full
0.85,290.9864807128906,0.2941199541091919,True,torchcrepe,208.0,415.0,full
0.86,0.0,0.07643533498048782,False,torchcrepe,208.0,415.0,full
0.87,0.0,0.015833022072911263,False,torchcrepe,208.0,415.0,full
0.88,0.0,0.015833022072911263,False,torchcrepe,208.0,415.0,full
0.89,0.0,0.031455788761377335,False,torchcrepe,208.0,415.0,full
0.9,331.0522155761719,0.34388938546180725,True,torchcrepe,208.0,415.0,full
0.91,331.416259765625,0.8653515577316284,True,torchcrepe,208.0,415.0,full
0.92,330.0851745605469,0.9560059309005737,True,torchcrepe,208.0,415.0,full
0.93,330.1837158203125,0.9632239937782288,True,torchcrepe,208.0,415.0,full
0.94,331.0504455566406,0.9632239937782288,True,torchcrepe,208.0,415.0,full
0.95,332.4301452636719,0.946404218673706,True,torchcrepe,208.0,415.0,full
0.96,331.3009338378906,0.946404218673706,True,torchcrepe,208.0,415.0,full
0.97,333.439453125,0.9736696481704712,True,torchcrepe,208.0,415.0,full
0.98,333.33013916015625,0.9736696481704712,True,torchcrepe,208.0,415.0,full
0.99,330.47906494140625,0.966119647026062,True,torchcrepe,208.0,415.0,full
1.0,330.2557373046875,0.9541642069816589,True,torchcrepe,208.0,415.0,full
1.01,331.6128234863281,0.8276256322860718,True,torchcrepe,208.0,415.0,full
1.02,0.0,0.017572058364748955,False,torchcrepe,208.0,415.0,full
1.03,0.0,0.01566442847251892,False,torchcrepe,208.0,415.0,full
1.04,0.0,0.015354027040302753,False,torchcrepe,208.0,415.0,full
1.05,0.0,0.01566442847251892,False,torchcrepe,208.0,415.0,full
1.06,0.0,0.02180403843522072,False,torchcrepe,208.0,415.0,full
1.07,0.0,0.06649313867092133,False,torchcrepe,208.0,415.0,full
1.08,292.570556640625,0.2947736084461212,True,torchcrepe,208.0,415.0,full
1.09,291.17572021484375,0.5243287682533264,True,torchcrepe,208.0,415.0,full
1.1,293.4031982421875,0.5243287682533264,True,torchcrepe,208.0,415.0,full
1.11,292.0850524902344,0.38102415204048157,True,torchcrepe,208.0,415.0,full
1.12,289.74365234375,0.27365124225616455,True,torchcrepe,208.0,415.0,full
1.13,0.0,0.16308052837848663,False,torchcrepe,208.0,415.0,full
1.14,0.0,0.1023503914475441,False,torchcrepe,208.0,415.0,full
1.15,0.0,0.03720560297369957,False,torchcrepe,208.0,415.0,full
1.16,0.0,0.03720560297369957,False,torchcrepe,208.0,415.0,full
1.17,322.2161560058594,0.7367419600486755,True,torchcrepe,208.0,415.0,full
1.18,325.22259521484375,0.9265162944793701,True,torchcrepe,208.0,415.0,full
1.19,321.1014099121094,0.9647650718688965,True,torchcrepe,208.0,415.0,full
1.2,324.20233154296875,0.9724602103233337,True,torchcrepe,208.0,415.0,full
