time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
0.0,290.3914794921875,0.2830471098423004,True,torchcrepe,200.0,1007.0,full
0.01,290.91455078125,0.2830471098423004,True,torchcrepe,200.0,1007.0,full
0.02,291.0359191894531,0.23551158607006073,True,torchcrepe,200.0,1007.0,full
0.03,0.0,0.15257973968982697,False,torchcrepe,200.0,1007.0,full
0.04,0.0,0.13607139885425568,False,torchcrepe,200.0,1007.0,full
0.05,0.0,0.15257973968982697,False,torchcrepe,200.0,1007.0,full
0.06,291.5010070800781,0.25828152894973755,True,torchcrepe,200.0,1007.0,full
0.07,291.26361083984375,0.30161339044570923,True,torchcrepe,200.0,1007.0,full
0.08,294.3074951171875,0.30161339044570923,True,torchcrepe,200.0,1007.0,full
0.09,0.0,0.20074529945850372,False,torchcrepe,200.0,1007.0,full
0.1,0.0,0.20074529945850372,False,torchcrepe,200.0,1007.0,full
0.11,294.5276184082031,0.2470804899930954,True,torchcrepe,200.0,1007.0,full
0.12,296.05474853515625,0.3205747902393341,True,torchcrepe,200.0,1007.0,full
0.13,294.1775817871094,0.3344680964946747,True,torchcrepe,200.0,1007.0,full
0.14,295.3691101074219,0.40146392583847046,True,torchcrepe,200.0,1007.0,full
0.15,296.60333251953125,0.40146392583847046,True,torchcrepe,200.0,1007.0,full
0.16,292.96826171875,0.4762698709964752,True,torchcrepe,200.0,1007.0,full
0.17,289.1527099609375,0.5275478363037109,True,torchcrepe,200.0,1007.0,full
0.18,291.6412048339844,0.5017024278640747,True,torchcrepe,200.0,1007.0,full
0.19,291.3212890625,0.5017024278640747,True,torchcrepe,200.0,1007.0,full
0.2,279.2894287109375,0.38896918296813965,True,torchcrepe,200.0,1007.0,full
0.21,279.0392761230469,0.3694666028022766,True,torchcrepe,200.0,1007.0,full
0.22,0.0,0.1109999269247055,False,torchcrepe,200.0,1007.0,full
0.23,0.0,0.024496380239725113,False,torchcrepe,200.0,1007.0,full
0.24,0.0,0.001303119002841413,False,torchcrepe,200.0,1007.0,full
0.25,0.0,0.001303119002841413,False,torchcrepe,200.0,1007.0,full
0.26,0.0,0.0015433421358466148,False,torchcrepe,200.0,1007.0,full
0.27,272.9329833984375,0.4502810537815094,True,torchcrepe,200.0,1007.0,full
0.28,273.6553649902344,0.4865441620349884,True,torchcrepe,200.0,1007.0,full
0.29,276.2030334472656,0.4865441620349884,True,torchcrepe,200.0,1007.0,full
0.3,278.7032165527344,0.47156164050102234,True,torchcrepe,200.0,1007.0,full
0.31,0.0,0.07478683441877365,False,torchcrepe,200.0,1007.0,full
0.32,0.0,0.07478683441877365,False,torchcrepe,200.0,1007.0,full
0.33,0.0,0.07478683441877365,False,torchcrepe,200.0,1007.0,full
0.34,0.0,0.06384686380624771,False,torchcrepe,200.0,1007.0,full
0.35,0.0,0.06384686380624771,False,torchcrepe,200.0,1007.0,full
0.36,0.0,0.11369015276432037,False,torchcrepe,200.0,1007.0,full
0.37,0.0,0.11369015276432037,False,torchcrepe,200.0,1007.0,full
0.38,0.0,0.07446715980768204,False,torchcrepe,200.0,1007.0,full
0.39,0.0,0.019888784736394882,False,torchcrepe,200.0,1007.0,full
0.4,0.0,0.019888784736394882,False,torchcrepe,200.0,1007.0,full
0.41,0.0,0.03067779913544655,False,torchcrepe,200.0,1007.0,full
0.42,308.8888854980469,0.3146846890449524,True,torchcrepe,200.0,1007.0,full
0.43,312.45904541015625,0.3146846890449524,True,torchcrepe,200.0,1007.0,full
0.44,0.0,0.11481311172246933,False,torchcrepe,200.0,1007.0,full
0.45,0.0,0.048955079168081284,False,torchcrepe,200.0,1007.0,full
0.46,0.0,0.048955079168081284,False,torchcrepe,200.0,1007.0,full
0.47,0.0,0.0922953188419342,False,torchcrepe,200.0,1007.0,full
0.48,0.0,0.11662112921476364,False,torchcrepe,200.0,1007.0,full
0.49,299.5558776855469,0.22948521375656128,True,torchcrepe,200.0,1007.0,full
0.5,295.3416748046875,0.22948521375656128,True,torchcrepe,200.0,1007.0,full
0.51,295.6033935546875,0.2445298433303833,True,torchcrepe,200.0,1007.0,full
0.52,294.89251708984375,0.5601029992103577,True,torchcrepe,200.0,1007.0,full
0.53,295.6593017578125,0.5601029992103577,True,torchcrepe,200.0,1007.0,full
0.54,296.7696533203125,0.5434383749961853,True,torchcrepe,200.0,1007.0,full
0.55,308.585205078125,0.5434383749961853,True,torchcrepe,200.0,1007.0,full
0.56,311.91845703125,0.4958541691303253,True,torchcrepe,200.0,1007.0,full
0.57,312.424560546875,0.25617900490760803,True,torchcrepe,200.0,1007.0,full
0.58,0.0,0.02102269046008587,False,torchcrepe,200.0,1007.0,full
0.59,0.0,0.013798153959214687,False,torchcrepe,200.0,1007.0,full
0.6,0.0,0.012628563679754734,False,torchcrepe,200.0,1007.0,full
0.61,0.0,0.0015195488231256604,False,torchcrepe,200.0,1007.0,full
0.62,0.0,7.318913412746042e-05,False,torchcrepe,200.0,1007.0,full
0.63,0.0,1.6933005099417642e-05,False,torchcrepe,200.0,1007.0,full
0.64,0.0,6.785545338061638e-06,False,torchcrepe,200.0,1007.0,full
0.65,0.0,6.785545338061638e-06,False,torchcrepe,200.0,1007.0,full
0.66,0.0,5.637517460854724e-05,False,torchcrepe,200.0,1007.0,full
0.67,0.0,0.0007946096011437476,False,torchcrepe,200.0,1007.0,full
0.68,0.0,0.0007946096011437476,False,torchcrepe,200.0,1007.0,full
0.69,0.0,0.0004946977715007961,False,torchcrepe,200.0,1007.0,full
0.7,0.0,0.0004946977715007961,False,torchcrepe,200.0,1007.0,full
0.71,0.0,0.0005911877378821373,False,torchcrepe,200.0,1007.0,full
0.72,0.0,0.0005911877378821373,False,torchcrepe,200.0,1007.0,full
0.73,0.0,0.0003492991963867098,False,torchcrepe,200.0,1007.0,full
0.74,0.0,0.0002629703958518803,False,torchcrepe,200.0,1007.0,full
0.75,0.0,0.0001270587817998603,False,torchcrepe,200.0,1007.0,full
0.76,0.0,7.03487967257388e-05,False,torchcrepe,200.0,1007.0,full
0.77,0.0,7.03487967257388e-05,False,torchcrepe,200.0,1007.0,full
0.78,0.0,0.0004996255156584084,False,torchcrepe,200.0,1007.0,full
0.79,0.0,0.0006803040159866214,False,torchcrepe,200.0,1007.0,full
0.8,0.0,0.001754699507728219,False,torchcrepe,200.0,1007.0,full
0.81,0.0,0.007616098038852215,False,torchcrepe,200.0,1007.0,full
0.82,0.0,0.007616098038852215,False,torchcrepe,200.0,1007.0,full
0.83,0.0,0.006700733210891485,False,torchcrepe,200.0,1007.0,full
0.84,0.0,0.006700733210891485,False,torchcrepe,200.0,1007.0,full
0.85,0.0,0.050025250762701035,False,torchcrepe,200.0,1007.0,full
0.86,331.96734619140625,0.35714685916900635,True,torchcrepe,200.0,1007.0,full
0.87,330.3490905761719,0.41039523482322693,True,torchcrepe,200.0,1007.0,full
0.88,325.22698974609375,0.4993804097175598,True,torchcrepe,200.0,1007.0,full
0.89,311.6989440917969,0.4886808693408966,True,torchcrepe,200.0,1007.0,full
0.9,308.58349609375,0.4993804097175598,True,torchcrepe,200.0,1007.0,full
0.91,298.37506103515625,0.4921896159648895,True,torchcrepe,200.0,1007.0,full
0.92,293.05096435546875,0.4921896159648895,True,torchcrepe,200.0,1007.0,full
0.93,294.88861083984375,0.39930012822151184,True,torchcrepe,200.0,1007.0,full
0.94,295.3997802734375,0.3032000958919525,True,torchcrepe,200.0,1007.0,full
0.95,294.8766174316406,0.3032000958919525,True,torchcrepe,200.0,1007.0,full
0.96,293.8946838378906,0.36283087730407715,True,torchcrepe,200.0,1007.0,full
0.97,296.65460205078125,0.36283087730407715,True,torchcrepe,200.0,1007.0,full
0.98,309.26678466796875,0.36283087730407715,True,torchcrepe,200.0,1007.0,full
0.99,325.1025390625,0.511574923992157,True,torchcrepe,200.0,1007.0,full
1.0,328.392822265625,0.511574923992157,True,torchcrepe,200.0,1007.0,full
1.01,327.8826599121094,0.23878051340579987,True,torchcrepe,200.0,1007.0,full
1.02,325.5334777832031,0.23878051340579987,True,torchcrepe,200.0,1007.0,full
1.03,329.5479736328125,0.32207033038139343,True,torchcrepe,200.0,1007.0,full
1.04,325.7709045410156,0.32207033038139343,True,torchcrepe,200.0,1007.0,full
1.05,323.09423828125,0.32207033038139343,True,torchcrepe,200.0,1007.0,full
1.06,322.7003173828125,0.5628706216812134,True,torchcrepe,200.0,1007.0,full
1.07,322.0225830078125,0.5628706216812134,True,torchcrepe,200.0,1007.0,full
1.08,318.38006591796875,0.46053388714790344,True,torchcrepe,200.0,1007.0,full
1.09,317.2424621582031,0.3502349853515625,True,torchcrepe,200.0,1007.0,full
1.1,324.0508728027344,0.28929322957992554,True,torchcrepe,200.0,1007.0,full
1.11,0.0,0.20843246579170227,False,torchcrepe,200.0,1007.0,full
1.12,0.0,0.20843246579170227,False,torchcrepe,200.0,1007.0,full
1.13,327.64105224609375,0.30886009335517883,True,torchcrepe,200.0,1007.0,full
1.14,326.4601135253906,0.38918593525886536,True,torchcrepe,200.0,1007.0,full
1.15,328.2497863769531,0.48846369981765747,True,torchcrepe,200.0,1007.0,full
1.16,327.4559326171875,0.38918593525886536,True,torchcrepe,200.0,1007.0,full
1.17,0.0,0.15072304010391235,False,torchcrepe,200.0,1007.0,full
1.18,0.0,0.0076331389136612415,False,torchcrepe,200.0,1007.0,full
1.19,0.0,0.006490821484476328,False,torchcrepe,200.0,1007.0,full
1.2,0.0,0.0009272104944102466,False,torchcrepe,200.0,1007.0,full
1.21,0.0,0.0009272104944102466,False,torchcrepe,200.0,1007.0,full
1.22,0.0,0.002046995796263218,False,torchcrepe,200.0,1007.0,full
1.23,0.0,0.002839058404788375,False,torchcrepe,200.0,1007.0,full
1.24,0.0,0.035647206008434296,False,torchcrepe,200.0,1007.0,full
1.25,0.0,0.035647206008434296,False,torchcrepe,200.0,1007.0,full
1.26,0.0,0.0023008184507489204,False,torchcrepe,200.0,1007.0,full
1.27,0.0,0.000998057657852769,False,torchcrepe,200.0,1007.0,full
1.28,0.0,0.0007298238924704492,False,torchcrepe,200.0,1007.0,full
1.29,0.0,0.000998057657852769,False,torchcrepe,200.0,1007.0,full
1.3,0.0,0.04070284590125084,False,torchcrepe,200.0,1007.0,full
1.31,301.1418151855469,0.26699143648147583,True,torchcrepe,200.0,1007.0,full
