time,frequency_hz,confidence,voiced,model,low_hz,high_hz,backend_model
0.0,0.0,0.33988064527511597,False,torchcrepe,196.0,600.0,full
0.01,196.32781982421875,0.5923932194709778,True,torchcrepe,196.0,600.0,full
0.02,0.0,0.6512917876243591,False,torchcrepe,196.0,600.0,full
0.03,0.0,0.7281798720359802,False,torchcrepe,196.0,600.0,full
0.04,0.0,0.7281798720359802,False,torchcrepe,196.0,600.0,full
0.05,0.0,0.6577184200286865,False,torchcrepe,196.0,600.0,full
0.06,0.0,0.38651007413864136,False,torchcrepe,196.0,600.0,full
0.07,0.0,0.21172809600830078,False,torchcrepe,196.0,600.0,full
0.08,0.0,0.18128013610839844,False,torchcrepe,196.0,600.0,full
0.09,0.0,0.07623610645532608,False,torchcrepe,196.0,600.0,full
0.1,0.0,0.07623610645532608,False,torchcrepe,196.0,600.0,full
0.11,0.0,0.10874496400356293,False,torchcrepe,196.0,600.0,full
0.12,0.0,0.13445863127708435,False,torchcrepe,196.0,600.0,full
0.13,231.47354125976562,0.3439159393310547,True,torchcrepe,196.0,600.0,full
0.14,234.87164306640625,0.6054892539978027,True,torchcrepe,196.0,600.0,full
0.15,233.53904724121094,0.725801408290863,True,torchcrepe,196.0,600.0,full
0.16,234.02870178222656,0.725801408290863,True,torchcrepe,196.0,600.0,full
0.17,233.42698669433594,0.7069663405418396,True,torchcrepe,196.0,600.0,full
0.18,234.77780151367188,0.5728573203086853,True,torchcrepe,196.0,600.0,full
0.19,233.60134887695312,0.5281252861022949,True,torchcrepe,196.0,600.0,full
0.2,240.22171020507812,0.2553761303424835,True,torchcrepe,196.0,600.0,full
0.21,262.9875793457031,0.2553761303424835,True,torchcrepe,196.0,600.0,full
0.22,282.4995422363281,0.2712884247303009,True,torchcrepe,196.0,600.0,full
0.23,289.5987243652344,0.6653477549552917,True,torchcrepe,196.0,600.0,full
0.24,291.87603759765625,0.7584423422813416,True,torchcrepe,196.0,600.0,full
0.25,292.60992431640625,0.7584423422813416,True,torchcrepe,196.0,600.0,full
0.26,292.364013671875,0.7133901715278625,True,torchcrepe,196.0,600.0,full
0.27,295.58807373046875,0.6863105893135071,True,torchcrepe,196.0,600.0,full
0.28,296.09625244140625,0.6863105893135071,True,torchcrepe,196.0,600.0,full
0.29,295.3875732421875,0.6863105893135071,True,torchcrepe,196.0,600.0,full
0.3,295.2395935058594,0.6303957104682922,True,torchcrepe,196.0,600.0,full
0.31,290.5202941894531,0.6303957104682922,True,torchcrepe,196.0,600.0,full
0.32,290.0272521972656,0.7709656953811646,True,torchcrepe,196.0,600.0,full
0.33,292.3061218261719,0.7709656953811646,True,torchcrepe,196.0,600.0,full
0.34,293.8521423339844,0.5953612923622131,True,torchcrepe,196.0,600.0,full
0.35,281.1978759765625,0.44277527928352356,True,torchcrepe,196.0,600.0,full
0.36,0.0,0.04793457314372063,False,torchcrepe,196.0,600.0,full
0.37,0.0,0.04793457314372063,False,torchcrepe,196.0,600.0,full
0.38,220.4770050048828,0.793390154838562,True,torchcrepe,196.0,600.0,full
0.39,221.0917510986328,0.8349794745445251,True,torchcrepe,196.0,600.0,full
0.4,222.315185546875,0.8586570620536804,True,torchcrepe,196.0,600.0,full
0.41,220.27239990234375,0.8586570620536804,True,torchcrepe,196.0,600.0,full
0.42,220.77658081054688,0.8737489581108093,True,torchcrepe,196.0,600.0,full
0.43,221.08436584472656,0.8767131567001343,True,torchcrepe,196.0,600.0,full
0.44,222.2044677734375,0.878234326839447,True,torchcrepe,196.0,600.0,full
0.45,220.17408752441406,0.9153565764427185,True,torchcrepe,196.0,600.0,full
0.46,219.75436401367188,0.9352298974990845,True,torchcrepe,196.0,600.0,full
0.47,220.2706756591797,0.9352298974990845,True,torchcrepe,196.0,600.0,full
0.48,220.464111328125,0.8889034986495972,True,torchcrepe,196.0,600.0,full
0.49,219.90664672851562,0.7761191725730896,True,torchcrepe,196.0,600.0,full
0.5,220.91891479492188,0.7761191725730896,True,torchcrepe,196.0,600.0,full
0.51,220.47621154785156,0.8118641376495361,True,torchcrepe,196.0,600.0,full
0.52,221.8852996826172,0.8202984929084778,True,torchcrepe,196.0,600.0,full
0.53,216.6331329345703,0.8202984929084778,True,torchcrepe,196.0,600.0,full
0.54,218.18756103515625,0.7876912951469421,True,torchcrepe,196.0,600.0,full
0.55,218.94696044921875,0.763083815574646,True,torchcrepe,196.0,600.0,full
0.56,218.30557250976562,0.763083815574646,True,torchcrepe,196.0,600.0,full
0.57,219.11764526367188,0.7906627655029297,True,torchcrepe,196.0,600.0,full
0.58,219.67079162597656,0.7906627655029297,True,torchcrepe,196.0,600.0,full
0.59,218.74716186523438,0.7691839337348938,True,torchcrepe,196.0,600.0,full
0.6,0.0,0.0009336410439573228,False,torchcrepe,196.0,600.0,full
0.61,0.0,0.0009336410439573228,False,torchcrepe,196.0,600.0,full
0.62,288.5988464355469,0.8183926343917847,True,torchcrepe,196.0,600.0,full
0.63,289.84661865234375,0.8886992335319519,True,torchcrepe,196.0,600.0,full
0.64,291.2625427246094,0.898776650428772,True,torchcrepe,196.0,600.0,full
0.65,291.7001037597656,0.9006044268608093,True,torchcrepe,196.0,600.0,full
0.66,290.36614990234375,0.9017885327339172,True,torchcrepe,196.0,600.0,full
0.67,289.01361083984375,0.9017885327339172,True,torchcrepe,196.0,600.0,full
0.68,290.99810791015625,0.8906024694442749,True,torchcrepe,196.0,600.0,full
0.69,291.02679443359375,0.8904188871383667,True,torchcrepe,196.0,600.0,full
