time,frequency_hz,confidence,voiced,model,low_hz,high_hz
0.0,196.0,1.0,True,librosa-yin,196.0,600.0
0.01,196.0,1.0,True,librosa-yin,196.0,600.0
0.02,196.0,1.0,True,librosa-yin,196.0,600.0
0.03,196.0,1.0,True,librosa-yin,196.0,600.0
0.04,196.0,1.0,True,librosa-yin,196.0,600.0
0.05,196.0,1.0,True,librosa-yin,196.0,600.0
0.06,196.0,1.0,True,librosa-yin,196.0,600.0
0.07,294.58896676716,1.0,True,librosa-yin,196.0,600.0
0.08,295.092828522854,1.0,True,librosa-yin,196.0,600.0
0.09,299.5156754431815,1.0,True,librosa-yin,196.0,600.0
0.1,301.9327460560911,1.0,True,librosa-yin,196.0,600.0
0.11,196.0,1.0,True,librosa-yin,196.0,600.0
0.12,311.84764490512254,1.0,True,librosa-yin,196.0,600.0
0.13,312.72817527581697,1.0,True,librosa-yin,196.0,600.0
0.14,235.65004321378936,1.0,True,librosa-yin,196.0,600.0
0.15,235.56383121954133,1.0,True,librosa-yin,196.0,600.0
0.16,287.15294545277663,1.0,True,librosa-yin,196.0,600.0
0.17,286.44154986293427,1.0,True,librosa-yin,196.0,600.0
0.18,288.90737788219843,1.0,True,librosa-yin,196.0,600.0
0.19,289.5729689727982,1.0,True,librosa-yin,196.0,600.0
0.2,290.30128544607066,1.0,True,librosa-yin,196.0,600.0
0.21,291.3512655458918,1.0,True,librosa-yin,196.0,600.0
0.22,291.25784622955496,1.0,True,librosa-yin,196.0,600.0
0.23,291.82322574533725,1.0,True,librosa-yin,196.0,600.0
0.24,292.11237310391607,1.0,True,librosa-yin,196.0,600.0
0.25,292.13074660298673,1.0,True,librosa-yin,196.0,600.0
0.26,291.6177503734677,1.0,True,librosa-yin,196.0,600.0
0.27,291.44546349255154,1.0,True,librosa-yin,196.0,600.0
0.28,293.62748746551193,1.0,True,librosa-yin,196.0,600.0
0.29,293.2220420002324,1.0,True,librosa-yin,196.0,600.0
0.3,293.6818204365861,1.0,True,librosa-yin,196.0,600.0
0.31,292.24774273220845,1.0,True,librosa-yin,196.0,600.0
0.32,292.4196326731621,1.0,True,librosa-yin,196.0,600.0
0.33,291.4434874781027,1.0,True,librosa-yin,196.0,600.0
0.34,290.8842911587085,1.0,True,librosa-yin,196.0,600.0
0.35,292.3288369269286,1.0,True,librosa-yin,196.0,600.0
0.36,297.2841737268514,1.0,True,librosa-yin,196.0,600.0
0.37,220.5724630805047,1.0,True,librosa-yin,196.0,600.0
0.38,220.13345712789982,1.0,True,librosa-yin,196.0,600.0
0.39,219.81987667984183,1.0,True,librosa-yin,196.0,600.0
0.4,219.58839196468423,1.0,True,librosa-yin,196.0,600.0
0.41,219.36926760011963,1.0,True,librosa-yin,196.0,600.0
0.42,219.58792710533913,1.0,True,librosa-yin,196.0,600.0
0.43,219.81078156655047,1.0,True,librosa-yin,196.0,600.0
0.44,220.04574660976442,1.0,True,librosa-yin,196.0,600.0
0.45,220.46615190534249,1.0,True,librosa-yin,196.0,600.0
0.46,220.73034883920934,1.0,True,librosa-yin,196.0,600.0
0.47,221.3684800360408,1.0,True,librosa-yin,196.0,600.0
0.48,222.1170868248663,1.0,True,librosa-yin,196.0,600.0
0.49,222.4702158352457,1.0,True,librosa-yin,196.0,600.0
0.5,222.43338849779767,1.0,True,librosa-yin,196.0,600.0
0.51,221.63003531831362,1.0,True,librosa-yin,196.0,600.0
0.52,220.32829255754143,1.0,True,librosa-yin,196.0,600.0
0.53,218.82726867367438,1.0,True,librosa-yin,196.0,600.0
0.54,217.69616994958187,1.0,True,librosa-yin,196.0,600.0
0.55,217.18908499275616,1.0,True,librosa-yin,196.0,600.0
0.56,216.93224950950085,1.0,True,librosa-yin,196.0,600.0
0.57,217.22617737429073,1.0,True,librosa-yin,196.0,600.0
0.58,218.0822395762773,1.0,True,librosa-yin,196.0,600.0
0.59,218.35916244662243,1.0,True,librosa-yin,196.0,600.0
0.6,293.941070222649,1.0,True,librosa-yin,196.0,600.0
0.61,291.7815522522328,1.0,True,librosa-yin,196.0,600.0
0.62,290.7428301076723,1.0,True,librosa-yin,196.0,600.0
0.63,290.7160067402504,1.0,True,librosa-yin,196.0,600.0
0.64,291.4296048793995,1.0,True,librosa-yin,196.0,600.0
0.65,291.62391155732405,1.0,True,librosa-yin,196.0,600.0
0.66,291.787375028666,1.0,True,librosa-yin,196.0,600.0
0.67,292.00004661983024,1.0,True,librosa-yin,196.0,600.0
0.68,292.5924938148014,1.0,True,librosa-yin,196.0,600.0
0.69,293.0685141215827,1.0,True,librosa-yin,196.0,600.0
0.7,292.92870181994897,1.0,True,librosa-yin,196.0,600.0
0.71,293.0532769827544,1.0,True,librosa-yin,196.0,600.0
0.72,293.07480910509196,1.0,True,librosa-yin,196.0,600.0
0.73,292.5782777441506,1.0,True,librosa-yin,196.0,600.0
0.74,292.8754959025948,1.0,True,librosa-yin,196.0,600.0
0.75,292.9716346912621,1.0,True,librosa-yin,196.0,600.0
0.76,291.6954450453642,1.0,True,librosa-yin,196.0,600.0
0.77,291.8156260844488,1.0,True,librosa-yin,196.0,600.0
0.78,291.7161192227903,1.0,True,librosa-yin,196.0,600.0
0.79,291.835981900207,1.0,True,librosa-yin,196.0,600.0
0.8,291.9211120742913,1.0,True,librosa-yin,196.0,600.0
0.81,292.62737802605403,1.0,True,librosa-yin,196.0,600.0
0.82,292.63770810194956,1.0,True,librosa-yin,196.0,600.0
0.83,292.4945377141552,1.0,True,librosa-yin,196.0,600.0
0.84,291.87777304917194,1.0,True,librosa-yin,196.0,600.0
0.85,292.48856627537464,1.0,True,librosa-yin,196.0,600.0
0.86,294.94208247709145,1.0,True,librosa-yin,196.0,600.0
0.87,296.6597433622679,1.0,True,librosa-yin,196.0,600.0
0.88,307.57733108824664,1.0,True,librosa-yin,196.0,600.0
0.89,326.4694575825534,1.0,True,librosa-yin,196.0,600.0
0.9,330.5541042048083,1.0,True,librosa-yin,196.0,600.0
0.91,331.887761788494,1.0,True,librosa-yin,196.0,600.0
0.92,331.65594323638817,1.0,True,librosa-yin,196.0,600.0
0.93,331.3895998987193,1.0,True,librosa-yin,196.0,600.0
0.94,330.83371829407207,1.0,True,librosa-yin,196.0,600.0
0.95,330.2650852773116,1.0,True,librosa-yin,196.0,600.0
0.96,329.8133892341025,1.0,True,librosa-yin,196.0,600.0
0.97,330.07906457052223,1.0,True,librosa-yin,196.0,600.0
0.98,330.67841815975555,1.0,True,librosa-yin,196.0,600.0
0.99,331.1024349337482,1.0,True,librosa-yin,196.0,600.0
1.0,331.1323981664125,1.0,True,librosa-yin,196.0,600.0
1.01,329.9445737574371,1.0,True,librosa-yin,196.0,600.0
1.02,326.6152788522278,1.0,True,librosa-yin,196.0,600.0
1.03,320.00868204338906,1.0,True,librosa-yin,196.0,600.0
1.04,310.938263522221,1.0,True,librosa-yin,196.0,600.0
1.05,308.29957633985083,1.0,True,librosa-yin,196.0,600.0
1.06,305.71499916412967,1.0,True,librosa-yin,196.0,600.0
1.07,303.3353640554907,1.0,True,librosa-yin,196.0,600.0
1.08,298.81266043749605,1.0,True,librosa-yin,196.0,600.0
1.09,296.47625298946195,1.0,True,librosa-yin,196.0,600.0
1.1,294.8626236496666,1.0,True,librosa-yin,196.0,600.0
1.11,296.92892761634124,1.0,True,librosa-yin,196.0,600.0
1.12,297.6975078816293,1.0,True,librosa-yin,196.0,600.0
1.13,299.2199925510188,1.0,True,librosa-yin,196.0,600.0
1.14,301.2974305728896,1.0,True,librosa-yin,196.0,600.0
1.15,305.6809751562334,1.0,True,librosa-yin,196.0,600.0
1.16,320.4323325208549,1.0,True,librosa-yin,196.0,600.0
1.17,322.416108017617,1.0,True,librosa-yin,196.0,600.0
1.18,322.41528816636065,1.0,True,librosa-yin,196.0,600.0
1.19,322.6474095870811,1.0,True,librosa-yin,196.0,600.0
1.2,322.7432606663883,1.0,True,librosa-yin,196.0,600.0
1.21,323.34363095505813,1.0,True,librosa-yin,196.0,600.0
1.22,324.03761893906847,1.0,True,librosa-yin,196.0,600.0
